Ê±¼ä;¾­¶È;Î³¶È;1,1,2,2-ËÄÂÈÒÒÍé;1,1-¶þÂÈÒÒÏ©;1,2,4-ÈýÂÈ±½;1,2-¶þäåÒÒÍé;1,3-¶¡¶þÏ©;1,3-¶þÂÈ±ûÏ©;TVOC;¶¡Ï©;¶¡Íé¡¢±ûÍª;ÈýÒÒ°·;ÈýÂÈÒÒÏ©;ÈýÂÈÒÒÍé;Èý¼×±½;ÒÒÁòÃÑ¡¢¶¡Áò´¼;ÒÒËáÒÒõ¥;ÒÒËáÕý¶¡õ¥;ÒÒËáÕý±ûõ¥;¶þÒÒ»ù±½;¶þÒÒ»ù±½°·;¶þÑÇÒÒ»ùÈý°·;¶þÂÈ±½;¶þäå¼×Íé;¶þ¼×»ù¶þÁòÃÑ;¶þ¼×»ù¼×õ£°·;¶þ¼×±½¡¢ÒÒ±½;¶þ¼×±½·Ó;¶þÁò»¯Ì¼¡¢±ûÁò´¼;ÁùÂÈ-1,3-¶¡¶þÏ©;Ê®Ò»Íé;ËÄÂÈÒÒÏ©;ÈÉÍé;¼ºÏ©¡¢¼×»ù»·ÎìÍé;¼ºÁò´¼;ÒìÎì¶þÏ©;ÎìÏ©;ÎìÍé¡¢ÒìÎìÍé;Õý±û´¼;ÕýÊ®ÈýÍé;ÕýÊ®¶þÍé;Õý¼ºÍé¡¢¶þ¼×»ù¶¡Íé;Õý¸ýÍé;Õý¹ïÍé;Õý¹ï´¼;ÕýÐÁÍé;ÂÈÒÒÍé;ÂÈ±½;»·¼ºÏ©;¼×»ù»·¼ºÍé;¼×Áò´¼;¼×ÁòÃÑ¡¢ÒÒÁò´¼;¼×±½;¼×ËáÒÒõ¥;Á×ËáÈý¼×õ¥;±½;±½ÒÒÏ©;±½¼×Ëá¼×õ¥;±½°·
2019-09-26 18:51:00;113.263465;23.106165;0.0;3.28;1.14;0.0;5.09;2.59;222.53;10.46;18.89;1.5;1.46;0.0;2.15;1.44;1.28;0.0;1.29;1.59;0.0;0.0;1.56;0.49;0.17;1.91;9.95;1.25;2.74;0.0;0.0;1.23;11.87;10.77;0.48;8.61;18.39;7.95;0.0;0.0;6.55;4.9;3.42;0.0;0.0;8.83;0.0;3.72;1.75;4.19;12.53;23.69;13.64;0.86;1.76;3.82;0.0;0.81;2.48
2019-09-26 18:51:09;113.2634633333333;23.106165;0.0;4.63;0.49;0.0;2.48;4.06;194.78;13.2;18.5;0.0;0.0;1.98;2.41;2.48;1.69;0.0;1.07;1.43;0.0;0.24;1.46;0.0;0.19;2.12;8.6;2.38;2.74;0.0;1.25;2.39;10.15;7.12;0.0;6.64;11.04;7.3;0.21;0.42;5.23;5.68;2.38;0.0;0.0;0.0;0.0;3.78;1.09;3.43;13.36;19.11;12.57;1.42;0.67;4.02;0.23;0.89;2.27
2019-09-26 18:52:45;113.263465;23.106165;0.0;0.0;0.0;0.0;0.0;1.92;160.68;8.9;10.98;0.0;1.48;0.0;4.1;1.4;3.03;0.37;0.25;1.26;0.0;0.0;0.23;0.0;0.15;2.38;8.51;0.45;3.07;0.0;0.97;0.0;6.98;8.92;1.18;1.94;8.25;7.38;0.0;0.57;1.76;3.37;1.02;1.22;0.57;12.88;0.16;2.45;0.0;4.47;3.11;16.12;18.37;0.0;1.33;4.51;0.23;0.44;4.02
2019-09-26 18:52:50;113.2634616666667;23.10616333333334;0.0;0.0;0.0;0.0;0.0;1.92;127.32;9.32;11.83;0.0;0.0;0.0;3.24;0.0;3.07;0.0;0.96;1.22;0.41;0.0;0.0;0.0;0.01;1.07;6.96;0.0;0.0;0.0;0.97;0.0;4.49;6.19;1.1;0.0;6.68;5.47;0.0;0.57;2.29;2.48;0.86;1.22;0.0;6.27;0.0;2.31;0.55;3.37;4.26;12.73;15.9;0.0;1.07;3.82;0.14;0.44;4.12
2019-09-26 18:52:55;113.26334;23.10617833333333;0.0;0.0;0.48;0.0;0.0;1.82;127.47;8.45;10.42;0.39;0.0;0.0;3.17;0.0;2.19;0.0;0.96;1.11;0.41;0.0;0.21;0.0;0.21;1.58;7.43;0.0;0.0;0.0;0.0;0.0;3.77;2.59;0.4;3.21;7.38;4.74;0.0;0.0;2.29;2.85;0.92;1.22;0.0;8.69;0.0;2.18;0.55;5.4;4.89;9.44;16.64;0.0;2.2;3.59;0.34;0.66;4.66
2019-09-26 18:53:00;113.2632433333333;23.10617;0.0;1.73;0.48;0.0;2.09;2.16;113.87;7.78;10.48;0.39;0.0;0.0;2.61;0.0;1.01;0.0;0.47;1.24;0.41;0.35;0.47;0.0;0.2;1.44;6.86;0.28;0.0;0.0;0.0;0.0;4.75;2.18;0.4;3.21;3.72;4.1;0.0;0.0;2.29;3.56;1.84;0.0;0.0;4.28;0.0;2.49;1.56;3.85;4.89;3.27;15.79;0.0;2.57;3.44;0.6;0.72;3.93
2019-09-26 18:53:05;113.2631766666667;23.10616333333334;0.0;1.73;0.48;0.0;2.09;2.16;123.12;8.01;9.97;0.39;0.0;0.0;2.57;0.0;0.48;0.0;0.0;1.17;0.0;0.35;0.47;0.0;0.2;0.68;7.5;1.05;2.7;0.0;0.0;0.0;7.31;2.18;0.0;6.8;3.99;5.72;0.0;0.0;0.0;4.41;2.13;1.3;0.0;4.28;0.0;2.42;1.3;2.61;1.97;9.42;14.47;0.0;2.63;3.9;0.45;0.94;2.88
2019-09-26 18:53:10;113.263095;23.10615333333334;0.0;0.0;0.0;0.0;2.09;0.92;113.08;10.1;10.08;0.0;0.0;0.0;1.92;0.0;0.0;0.31;0.49;1.14;0.49;0.35;0.57;0.0;0.0;1.06;7.01;1.05;2.7;0.0;0.0;0.0;8.36;4.71;0.0;5.72;1.07;6.01;0.0;0.0;1.38;3.99;1.28;1.3;0.0;0.0;0.0;2.48;1.81;4.03;0.0;8.52;12.3;0.0;1.5;4.26;0.26;0.65;3.18
2019-09-26 18:53:15;113.2630316666667;23.10614666666667;0.0;0.0;0.0;0.0;0.0;0.0;132.6;10.34;10.29;0.0;0.0;0.0;1.84;0.0;0.61;1.34;0.38;1.05;0.53;0.0;0.31;0.0;0.14;1.29;7.85;0.34;8.1;0.0;0.0;0.0;9.24;5.39;0.0;7.73;4.84;5.97;0.0;0.0;1.38;2.89;0.36;1.3;0.0;6.12;0.0;1.93;2.3;4.51;2.84;11.86;11.38;0.0;0.63;3.93;0.0;0.37;3.22
2019-09-26 18:53:20;113.2629533333333;23.106135;0.0;0.0;0.0;0.0;0.0;0.94;136.38;5.54;10.5;0.0;0.0;0.0;1.82;0.0;1.21;1.34;1.09;1.18;0.53;0.0;0.31;0.0;0.14;1.71;7.48;0.67;2.84;0.59;1.19;0.0;8.4;10.95;0.0;7.92;4.7;4.64;0.0;0.0;2.66;3.53;0.74;0.0;0.0;11.75;0.0;1.75;1.82;6.77;4.36;8.89;10.57;0.25;0.0;4.03;0.0;0.39;3.2
2019-09-26 18:53:25;113.26293;23.10613;0.0;3.49;0.39;0.0;0.0;2.16;152.5;2.67;10.1;0.0;0.82;0.0;1.99;0.0;1.21;0.62;0.35;1.08;0.0;0.0;0.0;0.0;0.14;0.82;7.69;0.67;2.84;0.59;1.19;0.0;9.2;12.07;0.0;8.52;9.01;5.25;0.0;0.0;1.28;3.17;1.35;1.14;0.65;20.86;0.0;1.5;1.83;5.65;6.69;6.52;10.57;0.25;0.58;3.83;0.18;0.56;3.03
2019-09-26 18:53:30;113.262885;23.10608666666667;0.0;4.59;0.39;0.0;0.0;2.16;143.91;1.78;9.77;0.0;0.82;0.0;1.73;0.0;0.28;0.0;1.0;0.76;0.0;0.0;0.31;0.0;0.13;0.15;6.56;1.71;0.0;0.59;1.19;1.26;8.53;11.5;0.0;8.8;7.61;5.42;0.0;0.0;2.53;3.43;2.12;2.17;0.65;14.74;0.0;1.45;0.33;6.45;5.28;7.59;10.82;0.25;0.3;4.81;0.18;0.87;2.89
2019-09-26 18:53:35;113.2628933333333;23.106035;0.0;6.96;0.39;0.0;0.0;1.07;125.04;7.27;9.42;0.0;0.82;0.0;1.35;0.0;0.0;0.0;0.29;0.64;0.41;0.0;0.51;0.0;0.49;1.03;6.09;0.61;0.0;0.0;0.0;1.26;9.21;5.94;0.0;5.01;6.99;5.53;0.0;0.0;1.25;1.88;1.03;3.3;0.65;9.11;0.0;2.14;0.25;5.61;5.43;4.42;10.99;0.16;0.3;3.45;0.18;0.63;2.94
2019-09-26 18:53:40;113.2629016666667;23.10597333333334;0.0;5.8;0.0;0.0;2.37;0.0;106.9;4.78;10.17;0.0;0.0;0.0;1.15;0.0;0.0;0.0;0.29;0.38;0.41;0.0;0.51;0.0;0.49;1.03;5.62;0.61;0.0;0.0;0.0;1.26;7.63;6.16;0.24;2.28;5.09;4.49;0.13;0.48;1.25;2.61;1.39;3.31;0.0;0.0;0.19;2.25;0.0;5.31;3.1;8.77;10.63;0.16;0.0;3.35;0.0;0.31;2.88
2019-09-26 18:53:44;113.26291;23.10586833333333;0.0;5.34;0.47;0.0;2.37;1.56;99.49;7.57;9.7;0.0;0.0;0.0;1.21;0.0;0.58;0.0;0.4;0.69;1.37;0.0;0.2;0.0;0.35;1.03;5.51;0.0;0.0;0.47;0.0;1.11;6.86;7.42;0.24;0.0;5.79;4.48;0.13;0.48;0.0;2.17;1.4;2.29;0.0;0.0;0.19;1.77;0.41;2.5;3.4;4.35;10.17;0.16;0.0;2.36;0.0;0.0;2.98
2019-09-26 18:53:50;113.2629566666667;23.10571833333333;0.0;5.39;1.11;0.0;2.37;2.64;108.78;6.25;9.58;0.0;0.0;0.0;1.11;0.0;1.09;0.0;0.4;0.62;0.43;0.0;0.0;0.0;0.0;0.27;5.28;0.0;0.0;0.47;0.0;2.6;6.81;7.42;1.05;0.0;3.52;6.19;0.13;0.48;0.0;2.46;1.4;2.27;0.0;4.95;0.19;0.63;1.07;2.5;3.55;10.2;9.14;0.0;0.0;2.52;0.15;0.0;2.54
2019-09-26 18:53:55;113.2630616666667;23.10551666666667;0.0;4.96;1.11;0.0;2.51;3.74;113.38;9.43;9.25;0.0;1.03;0.0;0.95;0.0;1.69;0.0;0.4;0.85;0.43;0.0;0.23;0.0;0.05;0.41;6.06;0.0;0.0;0.47;1.36;2.6;6.75;3.56;0.39;2.01;3.2;6.25;0.0;0.0;1.5;3.02;1.35;1.12;0.53;4.95;0.27;0.46;1.07;1.68;5.24;8.29;9.6;0.0;0.0;2.19;0.3;0.0;2.15
2019-09-26 18:54:00;113.26315;23.10535833333334;0.0;4.66;0.64;0.0;2.51;3.29;104.27;5.54;10.7;0.0;1.03;0.0;0.99;0.0;0.79;0.0;0.0;0.64;0.0;0.27;0.72;0.0;0.05;0.41;5.81;0.0;0.0;0.43;2.77;1.49;7.28;0.0;0.39;2.01;0.0;5.63;0.0;0.0;3.11;3.41;1.74;1.12;0.53;4.95;0.27;1.15;1.19;1.68;4.84;8.29;9.35;0.29;0.0;2.07;0.47;0.0;1.75
2019-09-26 18:54:05;113.2631583333333;23.10521166666667;0.0;5.19;0.0;0.0;3.14;3.17;108.3;4.45;10.97;0.0;2.3;0.0;1.11;0.0;0.29;0.0;0.0;0.6;0.0;0.27;0.95;0.0;0.05;0.89;6.41;0.73;0.0;0.43;2.77;0.0;11.76;3.12;0.0;4.79;4.14;4.3;0.0;0.0;5.13;3.18;2.37;1.23;0.53;0.0;0.27;1.57;1.0;0.26;3.02;2.44;10.77;0.29;0.0;2.45;0.32;0.0;1.67
2019-09-26 18:54:10;113.263185;23.105105;0.0;7.57;0.0;0.0;3.4;2.08;120.55;3.92;10.92;0.0;1.04;0.0;1.06;0.0;0.0;0.0;0.0;0.76;0.0;0.27;1.12;0.0;0.13;0.75;6.5;0.73;0.0;0.43;1.41;1.11;16.58;3.12;0.46;6.59;6.06;4.09;0.0;0.0;3.63;3.2;2.15;2.45;0.32;0.0;0.24;1.8;2.58;1.07;2.95;2.75;11.26;0.86;0.0;3.19;0.38;0.18;1.45
2019-09-26 18:54:15;113.2632283333333;23.10498;0.0;8.24;0.45;0.0;3.4;1.87;139.88;3.46;9.62;0.0;2.48;0.0;1.24;0.0;0.53;0.3;0.0;1.06;0.0;0.0;1.09;0.0;0.3;1.16;7.99;0.73;0.0;0.0;1.19;1.11;20.58;6.67;0.46;6.59;8.86;4.14;0.0;0.0;4.51;4.07;0.99;2.45;0.32;0.0;0.24;3.1;2.68;3.96;3.26;2.75;11.48;0.3;0.0;3.47;0.21;0.85;1.68
2019-09-26 18:54:20;113.2632733333333;23.10487666666667;0.0;7.87;0.99;0.0;2.77;0.91;145.46;3.65;10.68;0.0;1.21;0.0;1.19;0.0;0.53;0.3;0.0;1.19;0.0;0.0;1.14;0.0;0.47;0.16;7.14;0.0;0.0;0.0;1.19;2.08;22.09;3.38;0.46;8.3;9.93;3.66;0.0;0.0;4.47;3.95;0.36;1.23;0.32;7.82;0.24;3.36;2.19;6.22;3.93;2.75;10.91;0.3;0.0;3.37;0.38;1.25;1.13
2019-09-26 18:54:25;113.2633516666667;23.10477;0.0;2.66;1.5;0.0;0.0;2.31;148.36;2.89;10.27;0.0;2.42;0.26;1.87;0.0;1.01;0.3;0.33;1.15;0.0;0.0;1.01;0.0;0.33;0.63;6.5;0.49;0.0;0.0;1.19;2.31;22.6;6.24;0.59;8.04;10.05;3.92;0.15;0.0;4.47;4.11;0.51;0.0;0.0;13.4;0.0;4.06;0.61;5.67;4.91;3.48;10.3;0.0;0.56;2.49;0.18;1.33;1.28
2019-09-26 18:54:30;113.26345;23.10462833333333;0.0;0.0;1.05;0.0;0.0;1.25;149.61;3.66;10.14;0.0;0.97;3.36;1.84;0.0;0.72;0.0;0.33;0.85;0.0;0.0;1.08;0.0;0.16;0.72;5.45;0.49;0.0;0.0;0.0;2.31;22.22;5.24;0.59;8.04;10.71;4.06;0.15;0.0;1.98;3.16;2.07;0.0;0.0;19.94;0.0;2.6;0.2;4.57;5.93;6.54;11.28;0.52;0.56;2.35;0.18;0.65;1.68
2019-09-26 18:54:35;113.2634816666667;23.104475;0.0;0.0;1.01;0.0;2.6;2.59;147.87;3.85;9.53;0.0;0.97;3.36;2.15;0.0;1.36;0.0;0.96;0.94;0.0;0.0;0.8;0.0;0.0;1.52;6.26;1.16;0.0;0.0;0.0;2.65;18.61;5.24;0.59;5.38;5.44;4.29;0.15;0.0;2.2;4.05;2.82;0.0;0.0;12.12;0.0;2.63;1.08;5.48;6.79;11.52;10.99;0.94;1.59;1.78;0.0;0.25;2.2
2019-09-26 18:54:40;113.2634816666667;23.10432333333333;0.0;0.0;1.79;0.0;2.6;1.19;140.84;5.64;9.75;0.0;1.1;2.98;1.8;1.39;0.87;0.64;0.27;0.85;0.0;0.0;1.16;0.0;0.0;1.05;7.11;1.09;3.83;0.0;0.0;1.3;16.94;6.44;0.0;1.84;3.85;5.15;0.0;0.86;2.2;3.41;2.71;1.57;0.0;6.54;0.0;1.72;1.08;5.9;5.48;11.41;10.28;1.41;1.43;2.1;0.0;0.0;2.11
2019-09-26 18:54:45;113.2634783333333;23.10415333333333;0.0;2.11;2.23;0.0;4.82;2.2;141.51;7.84;10.05;0.52;1.1;0.0;1.79;1.39;0.33;0.89;0.27;0.83;0.0;0.0;1.43;0.0;0.0;0.54;7.97;2.85;7.77;0.0;1.06;2.61;14.73;6.98;0.0;1.84;4.14;5.6;0.0;0.86;2.2;2.99;2.04;1.57;0.0;0.0;0.0;1.23;1.43;6.03;4.4;8.35;9.63;0.63;1.43;2.89;0.0;0.27;1.69
2019-09-26 18:54:50;113.26347;23.10406833333333;0.0;2.41;2.3;0.0;2.21;0.86;145.79;6.66;9.31;1.09;1.1;0.0;1.42;1.39;0.0;0.89;0.3;0.44;0.0;0.0;2.08;0.0;0.0;0.0;8.6;3.01;12.5;0.0;1.06;2.85;15.61;10.31;0.0;2.8;7.59;5.65;0.0;2.25;1.48;2.24;1.99;1.57;0.0;0.0;0.0;1.47;1.11;5.59;4.08;7.0;9.0;0.21;0.4;3.38;0.15;0.27;1.17
2019-09-26 18:54:55;113.263465;23.104015;0.0;2.41;1.85;0.0;5.2;2.19;144.16;6.42;10.92;1.09;0.0;0.0;1.69;0.0;0.41;0.0;0.3;0.59;0.33;0.0;2.8;0.0;0.0;0.0;8.63;2.16;7.76;0.0;1.06;3.92;18.0;6.25;0.0;2.8;7.6;5.58;0.0;0.73;1.48;2.73;2.14;0.0;0.0;4.32;0.0;1.72;1.11;5.87;2.79;6.47;9.33;0.31;0.0;3.15;0.3;0.59;1.18
2019-09-26 18:55:00;113.2634966666667;23.10382;0.0;1.89;1.42;0.0;2.99;2.4;149.01;6.74;11.27;0.2;0.0;0.0;1.61;0.0;1.78;0.0;0.3;0.8;0.33;0.0;3.2;0.0;0.0;0.33;8.68;0.4;2.16;0.0;0.0;3.92;18.46;9.48;0.0;5.14;7.39;5.61;0.0;0.73;3.54;3.14;1.8;0.0;0.0;8.44;0.0;1.68;1.03;6.45;1.21;10.6;8.5;0.31;0.32;2.93;0.3;0.52;1.04
2019-09-26 18:55:05;113.2635333333333;23.10373;0.0;2.06;1.41;0.0;2.99;3.46;147.56;7.03;11.15;0.0;0.0;0.0;1.69;1.35;1.78;0.0;0.0;0.8;0.33;0.0;3.68;0.0;0.23;0.33;7.98;0.0;0.0;0.0;0.0;3.57;20.86;9.51;0.0;5.65;6.52;5.05;0.0;0.0;3.75;3.12;1.08;0.0;0.0;8.44;0.0;1.49;1.3;5.32;0.0;6.97;9.61;0.31;1.93;3.42;0.3;0.79;2.27
2019-09-26 18:55:10;113.26349;23.10366833333334;0.0;2.06;0.57;0.0;2.2;3.64;149.18;7.38;10.68;0.0;0.0;0.0;1.39;1.35;1.06;0.0;0.21;0.66;0.0;0.0;2.76;0.0;0.23;0.74;7.0;0.0;0.0;0.0;0.0;2.5;18.6;13.15;0.0;8.19;9.77;4.19;0.0;0.0;6.13;2.65;0.19;0.0;0.0;9.34;0.0;1.73;1.91;4.92;0.0;4.13;9.97;0.26;1.93;3.75;0.15;0.73;3.06
2019-09-26 18:55:15;113.26341;23.10363833333333;0.0;1.76;1.35;0.0;2.2;2.44;126.73;5.97;10.46;0.53;0.0;0.0;1.96;1.35;0.0;0.0;0.21;0.58;0.0;0.0;1.97;0.0;0.23;0.15;6.99;0.0;0.0;0.0;0.0;2.2;18.06;6.83;0.0;8.44;8.31;3.87;0.0;0.0;5.4;2.51;0.24;0.0;0.0;5.22;0.0;2.49;2.09;4.93;0.0;0.0;11.0;0.26;1.12;2.33;0.15;0.53;2.61
